INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,DTXCID,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,BIOCONCENTRATION_FACTOR_TEST_PRED,BOILING_POINT_DEGC_TEST_PRED,48HR_DAPHNIA_LC50_MOL/L_TEST_PRED,DENSITY_G/CM^3_TEST_PRED,DEVTOX_TEST_PRED,96HR_FATHEAD_MINNOW_MOL/L_TEST_PRED,FLASH_POINT_DEGC_TEST_PRED,MELTING_POINT_DEGC_TEST_PRED,AMES_MUTAGENICITY_TEST_PRED,ORAL_RAT_LD50_MOL/KG_TEST_PRED,SURFACE_TENSION_DYN/CM_TEST_PRED,THERMAL_CONDUCTIVITY_MW/(M*K)_TEST_PRED,TETRAHYMENA_PYRIFORMIS_IGC50_MOL/L_TEST_PRED,VISCOSITY_CP_CP_TEST_PRED,VAPOR_PRESSURE_MMHG_TEST_PRED,WATER_SOLUBILITY_MOL/L_TEST_PRED,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,OPERA_PKAA_OPERA_PRED,OPERA_PKAB_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
150114719,CASRN,DTXSID2034330,"4-Amino-3,6-dichloro-2-pyridinecarboxylic acid",150114-71-9,DTXCID0014330,NIXXQNOQHKNPEJ-UHFFFAOYSA-N,"4-Amino-3,6-dichloropyridine-2-carboxylic acid",C6H4Cl2N2O2,207.01,205.9649828,0.572796,317.922,0.000184502,1.658,0.304,0.000415911,187.65,202.96,0.538,0.0178649,N/A,N/A,0.00274157,N/A,6.53131E-7,0.01,8.31394E-12,3.6011,4.34076,296.199,9.60115E-10,0.150655,8.08971,52.4576,0.838951,219.903,N/A,N/A,5.94872E-10,0.0119722
153233911,CASRN,DTXSID8034586,Etoxazole,153233-91-1,DTXCID6014586,IXSZQYVWNJNRAL-UHFFFAOYSA-N,"4-(4-tert-Butyl-2-ethoxyphenyl)-2-(2,6-difluorophenyl)-4,5-dihydro-1,3-oxazole",C21H23F2NO2,359.417,359.169685311,348.337,355.778,3.92645E-7,1.186,0.734,9.4189E-8,222.422,100.228,0.162,0.00251189,N/A,N/A,N/A,N/A,1.59956E-7,0.0000049204,1.73647E-11,2393.52,4.44981,365.38,5.91147E-7,0.987746,9.81979,1582.27,3.76241,101.456,N/A,N/A,1.64816E-8,2.03085E-7
153719234,CASRN,DTXSID2034962,Thiamethoxam,153719-23-4,DTXCID0014962,NWWZPOKUUAIXIW-UHFFFAOYSA-N,"N-{3-[(2-Chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene}nitramide",C8H10ClN5O3S,291.71,291.0192881,N/A,N/A,N/A,1.808,1.036,N/A,215.815,145.746,0.998,0.00365595,N/A,N/A,N/A,N/A,N/A,0.00732825,1.38631E-11,16.0938,4.44664,278.447,2.33251E-8,1.12466,7.38,119.597,-0.119138,157.297,N/A,N/A,0.00000153881,0.01393
155569918,CASRN,DTXSID0034566,Emamectin benzoate,155569-91-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
156052685,CASRN,DTXSID9032581,Zoxamide,156052-68-5,DTXCID7012581,SOUGWDPPRBKJEX-UHFFFAOYSA-N,"3,5-Dichloro-N-(1-chloro-3-methyl-2-oxopentan-3-yl)-4-methylbenzamide",C14H16Cl3NO2,336.64,335.0246619,16.0325,400.131,0.0000283139,1.359,0.774,0.00000341193,231.772,143.047,0.041,0.00130918,N/A,N/A,0.00000608135,N/A,3.81066E-7,0.0000295121,1.88411E-11,109.319,3.16936,339.363,1.30217E-9,1.44824,10.7827,612.91,3.75938,107.848,N/A,N/A,0.00000210659,0.0000020574
156963665,CASRN,DTXSID3057987,Benzobicyclon,156963-66-5,DTXCID1031755,VIXCLRUCUMWJFF-UHFFFAOYSA-N,3-[2-Chloro-4-(methanesulfonyl)benzoyl]-4-(phenylsulfanyl)bicyclo[3.2.1]oct-3-en-2-one,C22H19ClO4S2,446.96,446.0413291,9.54993,460.045,0.00000760326,1.495,0.626,8.93306E-9,309.829,205.408,0.277,0.000605341,N/A,N/A,N/A,N/A,5.15229E-10,0.00000248886,6.09603E-11,18.6944,143.795,438.306,5.06948E-8,3.56008,11.6803,83338.1,3.26988,195.242,N/A,N/A,1.38192E-9,1.17568E-7
158062670,CASRN,DTXSID8034611,Flonicamid,158062-67-0,DTXCID6014611,RLQJEEJISHYWON-UHFFFAOYSA-N,N-(Cyanomethyl)-4-(trifluoromethyl)pyridine-3-carboxamide,C9H6F3N3O,229.162,229.046296314,7.70903,340.89,0.0000751623,1.373,0.869,0.000241546,142.531,80.862,0.276,N/A,N/A,N/A,0.0011885,N/A,0.00000580764,0.00879022,5.79922E-12,1.89225,3.54189,308.19,1.41369E-9,0.0989836,8.68684,27.8116,1.41514,174.654,N/A,N/A,0.00000114991,0.0228715
161050584,CASRN,DTXSID3032628,Methoxyfenozide,161050-58-4,DTXCID1012628,QCAWEPFNJXQPAN-UHFFFAOYSA-N,"N'-tert-Butyl-N'-(3,5-dimethylbenzoyl)-3-methoxy-2-methylbenzohydrazide",C22H28N2O3,368.477,368.20999277,56.7545,N/A,0.00000360579,1.098,0.77,0.00000198153,236.138,200.296,-0.036,0.00946237,N/A,N/A,N/A,N/A,2.97852E-8,0.0000132739,2.03884E-11,74.4817,3.35393,328.73,1.48176E-9,0.705862,10.3986,1851.25,3.69869,204.479,N/A,N/A,3.43903E-8,0.00000490474
161326347,CASRN,DTXSID2034590,(S)-1-Anilino-4-methyl-2-methylthio-4-phenylimidazolin-5-one,161326-34-7,DTXCID0014590,LMVPQMGRYSRMIW-KRWDZBQOSA-N,"(5S)-3-Anilino-5-methyl-2-(methylsulfanyl)-5-phenyl-3,5-dihydro-4H-imidazol-4-one",C17H17N3OS,311.4,311.109233353,30.903,N/A,0.00000737904,1.316,0.105,N/A,240.408,143.784,0.588,N/A,N/A,N/A,N/A,N/A,2.07491E-8,0.0000223357,1.38421E-11,79.2951,8.38196,358.987,7.5465E-10,1.21674,10.7603,2162.4,2.74697,192.363,N/A,N/A,6.15858E-7,0.0000250384
162650773,CASRN,DTXSID2057994,Ethaboxam,162650-77-3,DTXCID0031762,NQRFDNJEBWAUBL-UHFFFAOYSA-N,"N-[Cyano(thiophen-2-yl)methyl]-4-ethyl-2-(ethylamino)-1,3-thiazole-5-carboxamide",C14H16N4OS2,320.43,320.076553499,9.54993,446.771,0.0000916221,1.345,0.735,N/A,269.607,167.294,0.561,0.013213,N/A,N/A,N/A,N/A,4.84172E-9,0.000592925,2.0205E-11,17.493,6.00777,332.552,2.30718E-10,0.530301,9.43533,85.3558,1.17567,192.976,N/A,N/A,1.46521E-9,0.0000389909
165252700,CASRN,DTXSID7034549,Dinotefuran,165252-70-0,DTXCID5014549,YKBZOVFACRVRJN-UHFFFAOYSA-N,N-Methyl-N''-nitro-N'-[(oxolan-3-yl)methyl]guanidine,C7H14N4O3,202.214,202.106590327,N/A,N/A,N/A,1.474,0.576,N/A,182.849,131.278,0.914,0.00626614,N/A,N/A,N/A,N/A,N/A,0.00657658,1.81445E-11,1.99391,4.64018,305.275,1.34343E-8,0.129699,7.76942,18.4608,-0.642555,189.503,N/A,N/A,4.58473E-7,0.195741
168316958,CASRN,DTXSID7032478,Spinosad,168316-95-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
173159574,CASRN,DTXSID7034753,Foramsulfuron,173159-57-4,DTXCID5014753,PXDNXJSDGQBLKS-UHFFFAOYSA-N,"2-{[(4,6-Dimethoxypyrimidin-2-yl)carbamoyl]sulfamoyl}-4-formamido-N,N-dimethylbenzamide",C17H20N6O7S,452.44,452.111418182,0.378443,N/A,N/A,1.549,0.976,N/A,360.846,215.626,0.174,N/A,N/A,N/A,N/A,N/A,1.78649E-13,0.000610942,2.34609E-11,3.84639,5.67465,265.108,1.03188E-11,0.34074,9.47205,50.2145,0.74537,175.182,N/A,N/A,4.33528E-10,0.00720225
173584446,CASRN,DTXSID1032690,Indoxacarb,173584-44-6,DTXCID9012690,VBCVPMMZEGZULK-NRFANRHFSA-N,"Methyl (4aS)-7-chloro-2-{(methoxycarbonyl)[4-(trifluoromethoxy)phenyl]carbamoyl}-2,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a(3H)-carboxylate",C22H17ClF3N3O7,527.84,527.0707121,36.7282,N/A,8.3946E-8,1.618,1.1,1.10662E-7,314.755,163.757,0.589,0.00077983,N/A,N/A,N/A,N/A,8.99498E-11,0.00000210863,2.07586E-11,4.58268,5.69196,349.973,2.1634E-8,6.27325,11.6823,4317.56,4.64653,140.45,N/A,N/A,2.3547E-10,3.82816E-7
173662970,CASRN,DTXSID20894968,Mandestrobin,173662-97-0,DTXCID501324527,PDPWCKVFIFAQIQ-UHFFFAOYSA-N,"2-{2-[(2,5-Dimethylphenoxy)methyl]phenyl}-2-methoxy-N-methylacetamide",C19H23NO3,313.397,313.167793605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.00661E-11,18.5879,3.35483,350.993,4.39979E-9,0.902802,10.6171,1089.27,2.84205,118.776,N/A,N/A,1.18055E-7,0.000016816
175013180,CASRN,DTXSID7032638,Pyraclostrobin,175013-18-0,DTXCID5012638,HZRSNVGNWUDEFX-UHFFFAOYSA-N,Methyl [2-({[1-(4-chlorophenyl)-1H-pyrazol-3-yl]oxy}methyl)phenyl]methoxycarbamate,C19H18ClN3O4,387.82,387.0985838,N/A,465.144,N/A,1.41,0.41,N/A,176.408,102.24,0.587,N/A,N/A,N/A,N/A,N/A,1.49968E-9,0.0000209411,1.74763E-11,174.446,5.15004,335.991,1.49081E-7,1.7981,11.7081,1622.29,3.98987,116.214,N/A,N/A,8.47743E-9,0.00000490703
178928706,CASRN,DTXSID4034869,Prothioconazole,178928-70-6,DTXCID2014869,MNHVNIJQQRJYDH-UHFFFAOYSA-N,"2-[2-(1-Chlorocyclopropyl)-3-(2-chlorophenyl)-2-hydroxypropyl]-2,4-dihydro-3H-1,2,4-triazole-3-thione",C14H15Cl2N3OS,344.25,343.0312887,142.561,N/A,N/A,1.86,0.772,N/A,264.726,241.517,N/A,N/A,N/A,N/A,N/A,N/A,8.09096E-8,0.0000683912,2.87134E-11,100.775,35.2362,339.621,3.72675E-9,0.744877,9.173,628.42,2.12171,178.314,N/A,N/A,2.06448E-8,0.000867608
179101816,CASRN,DTXSID8034875,Pyridalyl,179101-81-6,DTXCID6014875,AEHJMNVBLRLZKK-UHFFFAOYSA-N,"2-(3-{2,6-Dichloro-4-[(3,3-dichloroprop-2-en-1-yl)oxy]phenoxy}propoxy)-5-(trifluoromethyl)pyridine",C18H14Cl4F3NO3,491.11,488.9679886,428.549,428.462,5.94292E-7,1.528,1.009,2.74789E-7,229.54,94.071,0.573,0.00134896,N/A,N/A,N/A,N/A,3.11889E-8,4.9545E-7,1.65038E-11,3630.4,4.51175,406.481,4.4956E-8,5.63742,11.7371,28831.9,4.79584,58.3921,N/A,N/A,1.16449E-7,8.27732E-7
180409603,CASRN,DTXSID30431727,Cyflufenamid,180409-60-3,DTXCID20382557,ACMXQHFNODYQAT-UHFFFAOYSA-N,"N-{(Z)-[(Cyclopropylmethoxy)imino][2,3-difluoro-6-(trifluoromethyl)phenyl]methyl}-2-phenylacetamide",C20H17F5N2O2,412.36,412.12101861,N/A,N/A,N/A,1.418,1.01,N/A,161.843,115.025,0.321,N/A,N/A,N/A,N/A,N/A,5.83445E-9,7.36207E-7,1.47852E-11,197.605,3.54025,333.27,4.22449E-9,0.501839,10.799,3232.71,3.38705,204.787,N/A,N/A,3.28359E-9,0.00000126174
181274157,CASRN,DTXSID9034864,Propoxycarbazone-sodium,181274-15-7,DTXCID7014864,JRQGDDUXDKCWRF-UHFFFAOYSA-M,"Sodium [2-(methoxycarbonyl)benzene-1-sulfonyl](4-methyl-5-oxo-3-propoxy-4,5-dihydro-1H-1,2,4-triazole-1-carbonyl)azanide",C15H17N4NaO7S,420.37,420.07156436,0.550808,N/A,N/A,1.572,1.112,N/A,301.286,160.46,0.416,N/A,N/A,N/A,N/A,N/A,4.77529E-10,0.00061235,2.34723E-11,2.72745,4.27056,275.023,1.39754E-9,2.34836,10.4181,43.7933,1.19148,151.403,N/A,N/A,2.551E-8,0.099584
181274179,CASRN,DTXSID3034614,Flucarbazone-sodium,181274-17-9,DTXCID1014614,UOUXAYAIONPXDH-UHFFFAOYSA-M,"Sodium (3-methoxy-4-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazole-1-carbonyl)[2-(trifluoromethoxy)benzene-1-sulfonyl]azanide",C12H10F3N4NaO6S,418.28,418.017084,1.76604,N/A,N/A,1.701,1.263,N/A,279.997,155.531,0.413,0.00358096,N/A,N/A,N/A,N/A,4.52898E-9,0.000174181,7.14056E-12,1.59021,4.62408,243.986,1.49542E-11,0.657045,11.3864,37.351,2.31283,176.472,N/A,N/A,6.39271E-8,0.104422
183675823,CASRN,DTXSID6058005,Penthiopyrad,183675-82-3,DTXCID9031773,PFFIDZXUXFLSSR-UHFFFAOYSA-N,1-Methyl-N-[2-(4-methylpentan-2-yl)thiophen-3-yl]-3-(trifluoromethyl)-1H-pyrazole-4-carboxamide,C16H20F3N3OS,359.41,359.127917939,112.202,393.22,0.0000223357,1.329,0.833,N/A,215.398,112.87,0.274,N/A,N/A,N/A,N/A,N/A,1.08643E-7,0.0000118577,1.3387E-11,24.5916,3.54425,340.095,1.77324E-9,0.407953,10.9181,667.192,4.48994,121.979,N/A,N/A,0.00000126407,0.0000209236
188425856,CASRN,DTXSID6034392,Boscalid,188425-85-6,DTXCID4014392,WYEMLYFITZORAB-UHFFFAOYSA-N,"2-Chloro-N-(4'-chloro[1,1'-biphenyl]-2-yl)pyridine-3-carboxamide",C18H12Cl2N2O,343.21,342.0326684,107.152,446.25,0.00000319154,1.396,0.762,4.14954E-7,258.832,178.222,0.516,0.00933254,N/A,N/A,0.00000907821,N/A,1.03514E-8,0.0000055335,1.05639E-11,776.497,5.99313,396.779,2.67358E-9,1.41339,10.3441,1557.27,2.96055,177.632,N/A,N/A,1.17391E-9,0.0000105569
188489078,CASRN,DTXSID3034618,Flufenpyr-ethyl,188489-07-8,DTXCID1014618,DNUAYCRATWAJQE-UHFFFAOYSA-N,Ethyl {2-chloro-4-fluoro-5-[5-methyl-6-oxo-4-(trifluoromethyl)pyridazin-1(6H)-yl]phenoxy}acetate,C16H13ClF4N2O4,408.73,408.0499973,N/A,403.261,2.10378E-7,1.531,0.906,7.14496E-8,184.457,154.193,0.449,0.00260615,N/A,N/A,N/A,N/A,2.04174E-8,0.00000200447,2.71024E-11,7.64213,4.49193,358.758,1.58167E-9,5.8387,9.3349,398.592,4.07503,75.7665,N/A,N/A,1.31635E-7,0.00016425
199119589,CASRN,DTXSID8040222,Trifloxysulfuron-sodium,199119-58-9,DTXCID6020222,UFEIWEXHHOXPGP-UHFFFAOYSA-M,"Sodium [(4,6-dimethoxypyrimidin-2-yl)carbamoyl][3-(2,2,2-trifluoroethoxy)pyridine-2-sulfonyl]azanide",C14H13F3N5NaO6S,459.33,459.0436331,0.72778,N/A,N/A,1.612,1.031,N/A,306.649,179.924,N/A,0.0142561,N/A,N/A,N/A,N/A,2.5527E-11,0.000122462,1.6636E-11,2.58458,4.62398,254.105,1.30255E-11,0.349054,9.50502,77.067,0.820144,177.814,N/A,N/A,1.93702E-10,0.0553353
203313251,CASRN,DTXSID7044342,Spirotetramat,203313-25-1,DTXCID701436205,CLSVJBIHYWPGQY-GGYDESQDSA-N,"(5s,8s)-3-(2,5-Dimethylphenyl)-8-methoxy-2-oxo-1-azaspiro[4.5]dec-3-en-4-yl ethyl carbonate",C21H27NO5,373.449,373.188922973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.04996E-11,33.9559,4.23826,354.703,1.10373E-8,0.690914,10.4093,137.795,3.60604,118.46,N/A,N/A,9.14447E-8,0.00022141
208465218,CASRN,DTXSID6034712,Mesosulfuron-methyl,208465-21-8,DTXCID4014712,NIFKBBMCXCMCAO-UHFFFAOYSA-N,"Methyl 2-{[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]sulfamoyl}-4-{[(methanesulfonyl)amino]methyl}benzoate",C17H21N5O9S2,503.5,503.078069624,0.288403,N/A,N/A,1.593,1.109,N/A,352.531,212.974,0.551,N/A,N/A,N/A,N/A,N/A,6.08135E-12,0.000258226,1.78637E-11,3.2453,4.26547,254.085,1.38449E-11,0.326651,9.4359,44.2284,1.01427,173.343,N/A,N/A,2.73061E-10,0.000953585
210631688,CASRN,DTXSID0034722,Topramezone,210631-68-8,DTXCID8014722,IYMLUHWAJFXAQP-UHFFFAOYSA-N,"[3-(4,5-Dihydro-1,2-oxazol-3-yl)-4-(methanesulfonyl)-2-methylphenyl](5-hydroxy-1-methyl-1H-pyrazol-4-yl)methanone",C16H17N3O5S,363.39,363.088891833,11.0154,N/A,0.0000781628,N/A,0.699,N/A,N/A,129.331,N/A,N/A,N/A,N/A,N/A,N/A,9.12011E-9,0.0000280543,1.77832E-11,2.48154,3.17288,370.073,6.3122E-10,0.529091,10.6514,177.142,2.29602,149.45,N/A,N/A,1.55084E-9,0.272144
210880925,CASRN,DTXSID2034465,Clothianidin,210880-92-5,DTXCID0014465,PGOOBECODWQEAB-UHFFFAOYSA-N,"N-[(2-Chloro-1,3-thiazol-5-yl)methyl]-N'-methyl-N''-nitroguanidine",C6H8ClN5O2S,249.67,249.0087234,N/A,N/A,N/A,1.698,0.597,N/A,204.141,154.339,0.998,0.00239332,N/A,N/A,N/A,N/A,N/A,0.00200447,1.04065E-11,14.1743,3.55227,326.576,1.87473E-9,0.23457,8.06805,6.41952,0.701681,187.451,N/A,N/A,1.62319E-7,0.00135043
213464778,CASRN,DTXSID4034788,Orthosulfamuron,213464-77-8,DTXCID2014788,UCDPMNSCCRBWIC-UHFFFAOYSA-N,N/A,C16H20N6O6S,424.43,424.116503562,N/A,N/A,0.0000835603,N/A,1.077,N/A,N/A,167.8,N/A,N/A,N/A,N/A,N/A,N/A,3.3266E-9,0.0000101625,1.65594E-11,1.82191,4.26117,297.789,9.7872E-12,0.318566,9.43367,62.1653,1.49547,167.423,N/A,N/A,5.95459E-10,0.00148079
219714962,CASRN,DTXSID0034803,Penoxsulam,219714-96-2,DTXCID8014803,SYJGKVOENHZYMQ-UHFFFAOYSA-N,"2-(2,2-Difluoroethoxy)-N-(5,8-dimethoxy[1,2,4]triazolo[1,5-c]pyrimidin-2-yl)-6-(trifluoromethyl)benzene-1-sulfonamide",C16H14F5N5O5S,483.37,483.06358056,7.60326,N/A,N/A,N/A,1.114,N/A,N/A,192.192,N/A,N/A,N/A,N/A,N/A,N/A,3.35738E-10,0.0000219281,1.74334E-11,6.61682,5.67596,322.722,2.61775E-9,3.38888,10.3622,113.543,2.48221,196.686,N/A,N/A,7.99217E-11,0.000851618
220899036,CASRN,DTXSID9058020,Metrafenone,220899-03-6,DTXCID8031788,AMSPWOYQQAWRRM-UHFFFAOYSA-N,"(3-Bromo-6-methoxy-2-methylphenyl)(2,3,4-trimethoxy-6-methylphenyl)methanone",C19H21BrO5,409.276,408.057237,151.705,420.094,0.0000026485,1.33,0.776,0.00000125314,210.014,101.85,0.507,0.000966051,N/A,N/A,0.0000189671,39.355,2.00447E-8,0.00000414954,1.71323E-11,52.4409,8.71237,400.109,9.71928E-8,0.782521,11.5659,796.437,2.53191,102.173,N/A,N/A,0.00000319751,0.00000120744
221205909,CASRN,DTXSID4058021,Pyrimisulfan,221205-90-9,DTXCID3031789,NTBVTCXMRYKRTB-UHFFFAOYSA-N,"N-{2-[(4,6-Dimethoxypyrimidin-2-yl)(hydroxy)methyl]-6-(methoxymethyl)phenyl}-1,1-difluoromethanesulfonamide",C16H19F2N3O6S,419.4,419.096262844,1.74985,N/A,0.000146218,1.435,0.921,0.00000101625,228.045,159.495,0.425,0.00574116,N/A,N/A,N/A,N/A,3.59749E-9,0.00034435,1.33658E-11,2.50712,4.73795,292.624,1.66188E-11,0.152586,9.43224,77.3581,1.07511,176.346,N/A,N/A,1.0751E-10,0.0064448
239110157,CASRN,DTXSID7034624,Fluopicolide,239110-15-7,DTXCID5014624,GBOYJIHYACSLGN-UHFFFAOYSA-N,"2,6-Dichloro-N-{[3-chloro-5-(trifluoromethyl)pyridin-2-yl]methyl}benzamide",C14H8Cl3F3N2O,383.58,381.9654305,172.982,424.393,0.00000601174,1.634,0.937,5.87489E-7,243.319,154.119,0.065,0.00149624,N/A,N/A,0.00000860994,N/A,2.58226E-7,0.00000374973,1.51247E-11,81.4007,3.54306,349.21,2.88708E-10,0.715965,10.8387,2372.82,3.411,201.573,N/A,N/A,8.30238E-9,0.00000721826
243973208,CASRN,DTXSID8034823,Pinoxaden,243973-20-8,DTXCID6014823,MGOHCFMYLBAPRN-UHFFFAOYSA-N,"8-(2,6-Diethyl-4-methylphenyl)-7-oxo-1,2,4,5-tetrahydro-7H-pyrazolo[1,2-d][1,4,5]oxadiazepin-9-yl 2,2-dimethylpropanoate",C23H32N2O4,400.519,400.236207518,N/A,N/A,0.00000165196,1.134,1.025,3.42768E-7,233.581,106.284,0.134,0.00350752,N/A,N/A,N/A,N/A,2.99916E-8,0.0000493174,1.77245E-11,32.3429,13.696,363.663,1.08595E-8,2.65632,11.7141,2569.29,3.2983,84.9605,N/A,N/A,1.52097E-7,0.0000038373
272451657,CASRN,DTXSID4047672,Flubendiamide,272451-65-7,DTXCID2027672,ZGNITFSDLCMLGI-UHFFFAOYSA-N,"N~1~-[4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methylphenyl]-3-iodo-N~2~-[1-(methanesulfonyl)-2-methylpropan-2-yl]benzene-1,2-dicarboxamide",C23H22F7IN2O4S,682.39,682.02332,43.1519,574.73,N/A,1.939,1.367,2.71019E-8,329.682,218.245,0.564,N/A,N/A,N/A,N/A,N/A,9.35406E-11,1.35831E-7,1.7621E-11,113.003,3.5462,456.509,1.42562E-10,1.54545,9.65353,255883,5.72169,203.146,N/A,N/A,3.28933E-10,4.27618E-8
274671613,CASRN,DTXSID9035969,"N,N-Diethyl-2-(4-methylbenzyloxy) ethylamine hydrochloride",274671-61-3,DTXCID7015969,JNPUCJSASHXMFN-UHFFFAOYSA-N,"N,N-Diethyl-2-[(4-methylphenyl)methoxy]ethan-1-amine--hydrogen chloride (1/1)",C14H24ClNO,257.8,257.1546421,38.7258,287.032,0.0000260016,0.93,0.209,0.0000414954,120.014,51.791,0.048,0.00218273,29.691,138.967,0.000114288,5.55904,0.000218273,0.00677642,1.44412E-11,19.4151,4.91775,268.234,0.0000208052,1.13581,7.41855,984.632,0.32335,157.372,N/A,N/A,0.0289901,0.00149353
283159900,CASRN,DTXSID6058051,Valifenalate,283159-90-0,DTXCID8031819,DBXFMOWZRXXBRN-LWKPJOBUSA-N,Methyl 3-(4-chlorophenyl)-3-[(N-{[(propan-2-yl)oxy]carbonyl}-L-valyl)amino]propanoate,C19H27ClN2O5,398.88,398.1608497,4.46684,435.168,0.00000683912,1.222,0.954,0.0000032434,344.613,119.637,0.03,0.00181134,N/A,N/A,N/A,N/A,2.65461E-9,0.000242103,3.327E-11,20.3571,4.64185,296.618,7.64855E-12,0.13457,9.4885,259.184,1.29628,145.13,N/A,N/A,1.27149E-9,0.0000574058
283594901,CASRN,DTXSID1034929,Spiromesifen,283594-90-1,DTXCID9014929,GOLXNESZZPUPJE-UHFFFAOYSA-N,"2-Oxo-3-(2,4,6-trimethylphenyl)-1-oxaspiro[4.4]non-3-en-4-yl 3,3-dimethylbutanoate",C23H30O4,370.489,370.214409446,N/A,423.035,7.67361E-7,1.054,0.677,0.00000156675,214.192,120.916,0.338,0.00639735,N/A,N/A,N/A,N/A,2.1928E-8,0.00000389942,3.25632E-11,153.788,3.35752,368.451,1.4525E-8,1.0732,11.7354,5511.98,4.54555,115.74,N/A,N/A,3.83757E-7,3.54767E-7
318290981,CASRN,DTXSID1058054,Fluensulfone,318290-98-1,DTXCID7031822,XSNMWAPKHUGZGQ-UHFFFAOYSA-N,"5-Chloro-2-(3,4,4-trifluorobut-3-ene-1-sulfonyl)-1,3-thiazole",C7H5ClF3NO2S2,291.69,290.9402329,N/A,241.078,0.000109648,1.54,0.647,N/A,98.724,5.59,N/A,N/A,N/A,N/A,N/A,N/A,0.0000382825,0.000677641,7.51461E-12,40.512,4.28278,311.522,1.70405E-10,0.215549,7.25372,460.409,3.09097,30.3759,N/A,N/A,0.0000539291,0.00138627
330459319,CASRN,DTXSID10186703,"3-Phenyl-5-(2-thienyl)-1,2,4-oxadiazole",330459-31-9,DTXCID10109194,IHNSIFFSNUQGQN-UHFFFAOYSA-N,"3-Phenyl-5-(thiophen-2-yl)-1,2,4-oxadiazole",C12H8N2OS,228.27,228.03573406,464.515,338.927,0.0000126765,1.34,0.463,N/A,184.574,112.346,0.32,N/A,N/A,N/A,0.0000751623,N/A,0.00000152055,0.000024322,4.08023E-11,86.8164,3.28819,324.886,0.0000841567,1.55913,8.97071,5080.04,2.96741,88.6284,N/A,N/A,4.15228E-7,0.00000251939
337458272,CASRN,DTXSID6058057,Pyrifluquinazon,337458-27-2,DTXCID2031825,MIOBBYRMXGNORL-UHFFFAOYSA-N,"1-Acetyl-6-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-{[(pyridin-3-yl)methyl]amino}-3,4-dihydroquinazolin-2(1H)-one",C19H15F7N4O2,464.344,464.10832288,13.2434,N/A,0.00000425598,1.603,1.205,0.00000397192,239.181,149.318,0.183,0.00563638,N/A,N/A,N/A,N/A,1.66341E-9,0.00000288403,1.76884E-11,12.7,3.5504,339.556,1.09211E-7,3.10123,10.5655,336.317,1.70404,125.806,N/A,N/A,1.10246E-8,0.00000589254
352010685,CASRN,DTXSID5058064,Bicyclopyrone,352010-68-5,DTXCID1031832,HUYBEDCQLAEVPD-UHFFFAOYSA-N,4-Hydroxy-3-{2-[(2-methoxyethoxy)methyl]-6-(trifluoromethyl)pyridine-3-carbonyl}bicyclo[3.2.1]oct-3-en-2-one,C19H20F3NO5,399.366,399.129357237,15.0661,457.968,0.0000413047,1.485,0.867,0.00000189671,299.67,114.922,0.434,N/A,N/A,N/A,N/A,N/A,7.8343E-9,0.0000453942,3.34483E-11,5.57327,4.46726,372.827,4.01561E-9,5.56167,10.2605,40.3223,1.82624,99.6243,N/A,N/A,1.42752E-8,0.000801623
