INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,BIOCONCENTRATION_FACTOR_TEST_PRED,BOILING_POINT_DEGC_TEST_PRED,48HR_DAPHNIA_LC50_MOL/L_TEST_PRED,DENSITY_G/CM^3_TEST_PRED,DEVTOX_TEST_PRED,96HR_FATHEAD_MINNOW_MOL/L_TEST_PRED,FLASH_POINT_DEGC_TEST_PRED,MELTING_POINT_DEGC_TEST_PRED,AMES_MUTAGENICITY_TEST_PRED,ORAL_RAT_LD50_MOL/KG_TEST_PRED,SURFACE_TENSION_DYN/CM_TEST_PRED,THERMAL_CONDUCTIVITY_MW/(M*K)_TEST_PRED,TETRAHYMENA_PYRIFORMIS_IGC50_MOL/L_TEST_PRED,VISCOSITY_CP_CP_TEST_PRED,VAPOR_PRESSURE_MMHG_TEST_PRED,WATER_SOLUBILITY_MOL/L_TEST_PRED,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,OPERA_PKAA_OPERA_PRED,OPERA_PKAB_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
105827-78-9,CASRN - WARNING: Synonym mapped to two or more chemicals,DTXSID601014834,"1-[(6-Chloro-3-pyridinyl)methyl]-4,5-dihydro-N-nitro-1H-imidazol-2-amine",N/A,105827-78-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
173584446,CASRN,DTXSID1032690,Indoxacarb,DTXCID9012690,173584-44-6,VBCVPMMZEGZULK-NRFANRHFSA-N,"Methyl (4aS)-7-chloro-2-{(methoxycarbonyl)[4-(trifluoromethoxy)phenyl]carbamoyl}-2,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a(3H)-carboxylate",C22H17ClF3N3O7,527.84,527.0707121,36.7282,N/A,8.3946E-08,1.618,1.1,1.10662E-07,314.755,163.757,0.589,0.00077983,N/A,N/A,N/A,N/A,8.99498E-11,2.10863E-06,2.07586E-11,4.58268,5.69196,349.973,2.1634E-08,6.27325,11.6823,4317.56,4.64653,140.45,N/A,N/A,2.3547E-10,3.82816E-07
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82971-90-2,CASRN,DTXSID50896798,(4-(Trifluoromethoxy)phenyl)urea,DTXCID301326272,82971-90-2,LOSFVIMHTOMZKT-UHFFFAOYSA-N,N-[4-(Trifluoromethoxy)phenyl]urea,C8H7F3N2O2,220.151,220.045961962,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.06482E-12,2.64941,4.46833,253.663,4.90309E-08,0.408702,8.09386,115.168,1.89555,176.229,N/A,N/A,2.15049E-09,0.0175454
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
121755,CASRN,DTXSID4020791,Malathion,DTXCID80791,121-75-5,JXSJBGJIGXNWCI-UHFFFAOYSA-N,Diethyl 2-[(dimethoxyphosphorothioyl)sulfanyl]butanedioate,C10H19O6PS2,330.35,330.036067678,9.86279,284.068,2.57632E-08,1.263,0.378,1.21619E-05,174.441,-1.541,0.383,0.00104713,N/A,N/A,N/A,N/A,7.2277E-06,0.000760326,7.77272E-12,33.0695,125.964,359.966,4.87686E-09,1.9412,9.61127,229.268,2.35864,2.83289,N/A,N/A,3.38613E-06,0.000439412
1634-78-2,CASRN,DTXSID9020790,Malaoxon,DTXCID50790,1634-78-2,WSORODGWGUUOBO-UHFFFAOYSA-N,Diethyl 2-[(dimethoxyphosphoryl)sulfanyl]butanedioate,C10H19O7PS,314.29,314.058911124,2.47742,N/A,9.07821E-08,1.252,0.427,4.4978E-05,184.108,-2.725,0.333,0.000470977,N/A,N/A,N/A,N/A,1.25314E-05,0.0469894,7.72149E-12,1.12398,5.76021,335.632,8.57022E-10,0.0915704,9.39855,227.413,1.72387,30.0744,N/A,N/A,9.82506E-06,0.0240421
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12/5/3344,CASRN,DTXSID9058363,Isomalathion,DTXCID8032099,3344-12-5,LPQDGVLVYVULMX-UHFFFAOYSA-N,Diethyl 2-{[methoxy(methylsulfanyl)phosphoryl]sulfanyl}butanedioate,C10H19O6PS2,330.35,330.036067678,5.35797,N/A,4.73151E-08,1.258,0.412,9.81748E-06,187.922,7.655,0.345,0.000500035,N/A,N/A,N/A,N/A,6.35331E-06,0.00944061,7.83499E-12,5.43148,127.018,353.533,1.10969E-09,0.362874,9.74844,107.085,1.69112,-0.616126,N/A,N/A,7.83646E-06,0.0445557
108623,CASRN - WARNING: Synonym mapped to two or more chemicals,DTXSID1034715,"2,4,6,8-Tetramethyl-1,3,5,7-tetroxocane",DTXCID9014715,108-62-3,GKKDCARASOJPNG-UHFFFAOYSA-N,"2,4,6,8-Tetramethyl-1,3,5,7-tetroxocane",C8H16O4,176.212,176.104858995,3.81066,170.06,0.000933254,0.979,0.753,0.0399025,42.378,-33.411,-0.064,0.00755092,28.51,125.372,N/A,1.70216,1.90108,0.108143,2.75901E-11,4.58003,6.15297,206.444,1.44248E-06,0.561979,4.30687,238.756,0.122521,-8.23157,N/A,N/A,0.0629423,0.00119427
108623,Integrated Source CAS-RN - WARNING: Synonym mapped to two or more chemicals,DTXSID80109343,Metaldehyde,N/A,37273-91-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37273919,CASRN,DTXSID80109343,Metaldehyde,N/A,37273-91-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16752775,CASRN,DTXSID1022267,Methomyl,DTXCID40810024,16752-77-5,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,Methyl N-[(methylcarbamoyl)oxy]ethanimidothioate,C5H10N2O2S,162.21,162.046298744,2.29615,204.528,3.65595E-06,1.125,0.501,0.000158489,111.117,58.029,0.871,0.000168267,N/A,N/A,N/A,N/A,0.000138357,0.242103,1.11802E-11,3.54426,3.54663,230.042,1.98462E-08,0.113843,6.47551,20.1143,0.600496,78.0482,N/A,N/A,5.45296E-06,0.346095
72435,CASRN,DTXSID9020827,Methoxychlor,DTXCID30827,72-43-5,IAKOZHOLGAGEJT-UHFFFAOYSA-N,"1,1'-(2,2,2-Trichloroethane-1,1-diyl)bis(4-methoxybenzene)",C16H15Cl3O2,345.64,344.0137628,628.058,358.501,7.31139E-07,1.393,0.876,5.94292E-07,199.543,79.002,0.244,N/A,N/A,134.214,3.62243E-06,15.6315,2.42103E-06,7.94328E-07,1.63598E-11,317.991,5.09595,346.007,2.05176E-07,28.1939,9.1736,79308.3,5.08015,86.9644,N/A,N/A,6.16014E-06,2.45045E-07
161050584,CASRN,DTXSID3032628,Methoxyfenozide,DTXCID1012628,161050-58-4,QCAWEPFNJXQPAN-UHFFFAOYSA-N,"N'-tert-Butyl-N'-(3,5-dimethylbenzoyl)-3-methoxy-2-methylbenzohydrazide",C22H28N2O3,368.477,368.20999277,56.7545,N/A,3.60579E-06,1.098,0.77,1.98153E-06,236.138,200.296,-0.036,0.00946237,N/A,N/A,N/A,N/A,2.97852E-08,1.32739E-05,2.03884E-11,74.4817,3.35393,328.73,1.48176E-09,0.705862,10.3986,1851.25,3.69869,204.479,N/A,N/A,3.43903E-08,4.90474E-06
298000,CASRN,DTXSID1020855,Methyl parathion,DTXCID30855,298-00-0,RLBIQVVOMOPOHC-UHFFFAOYSA-N,"O,O-Dimethyl O-(4-nitrophenyl) phosphorothioate",C8H10NO5PS,263.2,263.001730598,50.3501,N/A,2.208E-08,1.403,0.679,9.68278E-06,159.88,18.96,0.789,0.00011885,N/A,N/A,N/A,N/A,4.72063E-05,0.000206063,1.25387E-11,84.94,4.99917,345.879,1.00755E-07,3.53404,8.20928,998.772,2.86214,35.3983,N/A,N/A,3.52669E-06,0.000173298
950-35-6,CASRN,DTXSID5037571,Methylparaoxon,DTXCID3017571,950-35-6,BAFQDKPJKOLXFZ-UHFFFAOYSA-N,Dimethyl 4-nitrophenyl phosphate,C8H10NO6P,247.143,247.024574044,9.72747,300.548,5.21195E-08,1.353,0.939,1.4388E-05,162.384,54.69,0.972,2.04644E-05,N/A,N/A,0.0018578,9.12011,7.51623E-06,0.00857038,1.24808E-11,1.8035,4.13798,330.35,2.87965E-07,1.65804,7.39835,143.847,1.33187,129.583,N/A,N/A,3.56029E-06,0.0037937
116714466,CASRN,DTXSID5034773,Novaluron,DTXCID3014773,116714-46-6,NJPPVKZQTLUDBO-UHFFFAOYSA-N,"N-({3-Chloro-4-[1,1,2-trifluoro-2-(trifluoromethoxy)ethoxy]phenyl}carbamoyl)-2,6-difluorobenzamide",C17H9ClF8N2O4,492.71,492.0123098,20.1372,463.449,2.77332E-06,1.763,1.072,6.42688E-08,335.115,176.827,0.378,0.000736207,N/A,N/A,N/A,N/A,6.26614E-09,6.47143E-08,1.38322E-11,63.1745,4.4669,240.91,1.12229E-11,1.9208,9.47356,12638.2,5.2698,177.52,N/A,N/A,7.06392E-10,4.11771E-08
52645531,CASRN,DTXSID8022292,Permethrin,DTXCID102292,52645-53-1,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,"(3-Phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C21H20Cl2O3,391.29,390.0789499,727.78,412.391,1.26474E-08,1.254,0.816,2.37684E-08,225.544,65.321,0.272,0.0018578,N/A,132.956,N/A,N/A,1.00462E-08,5.12861E-08,3.32366E-11,446.953,3.35145,401.446,2.38712E-08,2.34418,11.6839,63169.8,6.49886,34.2828,N/A,N/A,2.18894E-08,2.13009E-07
52315-07-8,CASRN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
67375-30-8,CASRN,DTXSID7041201,alpha-Cypermethrin,DTXCID3065297,67375-30-8,KAATUXNTWXVJKI-WSTZPKSXSA-N,"(R)-Cyano(3-phenoxyphenyl)methyl (1R*,3R*)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.76694E-09,1.292,0.877,5.76766E-09,268.529,82.457,-0.004,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
137497-61-1,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
139203-31-9,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
142443-95-6,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
146909-55-9,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
159940-28-0,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
186554-45-0,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
52315-07-8,CASRN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
69865-47-0,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
71697-59-1,CASRN,DTXSID8058168,Theta-cypermethrin,DTXCID8065298,71697-59-1,KAATUXNTWXVJKI-CMKODMSKSA-N,"(R)-Cyano(3-phenoxyphenyl)methyl (1S,3R)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,-0.004,0.000866962,N/A,N/A,N/A,N/A,1.1246E-09,4.77529E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
86752-99-0,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
86753-92-6,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
88161-75-5,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
97955-44-7,Deleted CAS-RN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
66841-24-5,CASRN,DTXSID0032524,D-trans-beta-Cypermethrin,DTXCID8012524,66841-24-5,KAATUXNTWXVJKI-HBFSDRIKSA-N,"(R)-Cyano(3-phenoxyphenyl)methyl (1R,3S)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,-0.004,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
52341-33-0,Deleted CAS-RN,DTXSID0038338,(+/-)-cis-Permethrin,DTXCID50196588,61949-76-6,RLLPVAHGXHCWKJ-HKUYNNGSSA-N,"(3-Phenoxyphenyl)methyl rel-(1R,3R)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C21H20Cl2O3,391.29,390.0789499,727.78,412.391,1.54882E-08,1.254,0.816,2.37684E-08,225.544,61.987,0.272,0.00164059,N/A,132.956,N/A,N/A,2.05116E-08,5.61048E-08,3.32366E-11,446.953,3.35145,401.446,2.38712E-08,2.34418,11.6839,63169.8,6.49886,34.2828,N/A,N/A,2.18894E-08,2.13009E-07
298022,CASRN,DTXSID4032459,Phorate,DTXCID2012459,298-02-2,BULVZWIRKLYCBC-UHFFFAOYSA-N,"O,O-Diethyl S-[(ethylsulfanyl)methyl] phosphorodithioate",C7H17O2PS3,260.36,260.012830307,55.5904,N/A,6.76083E-08,1.19,-0.176,4.58142E-06,139.008,-18.952,-0.017,7.8343E-06,N/A,N/A,N/A,N/A,0.000179473,0.000233346,4.56712E-11,71.5998,142.794,285.18,1.58371E-06,0.44673,8.86347,501.841,3.69306,-21.8001,N/A,N/A,0.000630237,0.000134155
51036,CASRN,DTXSID1021166,Piperonyl butoxide,DTXCID501166,51-03-6,FIPWRIJSWJWJAI-UHFFFAOYSA-N,"5-{[2-(2-Butoxyethoxy)ethoxy]methyl}-6-propyl-2H-1,3-benzodioxole",C19H30O5,338.444,338.209324066,18.55,393.28,2.13796E-05,1.07,0.43,3.71535E-05,184.87,51.66,0.08,0.0074131,16.3,147.13,5.7544E-06,21.8776,7.07946E-07,7.24436E-05,1.67071E-11,126.718,4.73111,324.413,2.24443E-06,4.19104,10.9118,10456.6,4.74542,34.3548,N/A,N/A,8.62437E-08,4.24338E-05
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2312358,CASRN,DTXSID4024276,Propargite,DTXCID304276,2312-35-8,ZYHMJXZULPZUED-UHFFFAOYSA-N,2-(4-tert-Butylphenoxy)cyclohexyl prop-2-yn-1-yl sulfite,C19H26O4S,350.47,350.155180491,N/A,325.241,N/A,1.156,0.793,1.50314E-06,226.232,23.328,N/A,0.011885,N/A,N/A,N/A,N/A,1.79887E-07,2.71019E-05,2.93637E-11,10.8798,5.67208,362.007,9.44352E-06,0.567786,10.6946,3973.9,4.99861,198.998,N/A,N/A,3.00561E-07,1.08364E-06
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8003347,CASRN,DTXSID8034873,Pyrethrins,N/A,8003-34-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68648-44-2,CASRN,DTXSID90100664,"Pyrethrins and Pyrethroids, manufg.-residues",N/A,68648-44-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8003-34-7,CASRN,DTXSID8034873,Pyrethrins,N/A,8003-34-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8003-34-7,CASRN,DTXSID8034873,Pyrethrins,N/A,8003-34-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25402-06-6,CASRN,DTXSID4041787,Cinerin I,DTXCID2021787,25402-06-6,FMTFEIJHMMQUJI-DFKXKMKHSA-N,"(1S)-3-[(2Z)-But-2-en-1-yl]-2-methyl-4-oxocyclopent-2-en-1-yl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",C20H28O3,316.441,316.203844762,184.077,346.677,4.21696E-08,1.073,0.623,1.02329E-07,177.461,36.308,0.838,0.00149279,32.427,N/A,N/A,N/A,1.49279E-06,2.208E-06,1.8406E-10,55.1327,3.35025,325.621,8.67418E-06,0.473317,8.92434,2055.43,5.06066,-1.67649,N/A,N/A,4.9184E-06,3.75676E-06
